ID,所在场景ID,怪物名字,怪物ID,怪物数量,重生地点,重生周期(秒),阵营ID,首领,重生开始时间,重生结束时间,重生概率,胆量,团结,忠诚,愤怒1,愤怒2,备注,
300,1,翠竹精,329,1,sys_4_14,20,0,0,0,24,1,1,1,1,30,70,,
301,1,翠竹精,329,1,sys_4_15,20,0,0,0,24,1,1,1,1,30,70,,
302,1,翠竹精,329,2,sys_4_16,20,0,0,0,24,1,1,1,1,30,70,,
303,1,翠竹精,329,0,sys_4_17,20,0,0,0,24,1,1,1,1,30,70,,
304,1,蚀骨鱼,330,1,sys_4_18,20,0,0,0,24,1,1,1,1,30,70,,
305,1,蚀骨鱼,330,1,sys_4_19,20,0,0,0,24,1,1,1,1,30,70,,
306,1,蚀骨鱼,330,1,sys_4_20,20,0,0,0,24,1,1,1,1,30,70,,
307,1,蚀骨鱼,330,1,sys_4_21,20,0,0,0,24,1,1,1,1,30,70,,
308,1,蚀骨鱼,330,0,sys_4_22,20,0,0,0,24,1,1,1,1,30,70,,
309,1,蚀骨鱼,330,0,sys_4_23,20,0,0,0,24,1,1,1,1,30,70,,
310,1,蚀骨鱼,330,0,sys_4_24,20,0,0,0,24,1,1,1,1,30,70,,
311,1,蚀骨鱼,330,0,sys_4_25,20,0,0,0,24,1,1,1,1,30,70,,
312,1,蚀骨鱼,330,1,sys_4_26,20,0,0,0,24,1,1,1,1,30,70,,
313,1,蚀骨鱼,330,2,sys_4_27,20,0,0,0,24,1,1,1,1,30,70,,
314,1,蚀骨鱼,330,2,sys_4_28,20,0,0,0,24,1,1,1,1,30,70,,
315,1,蚀骨鱼,330,1,sys_4_29,20,0,0,0,24,1,1,1,1,30,70,,
316,1,蚀骨鱼,330,1,sys_4_30,20,0,0,0,24,1,1,1,1,30,70,,
317,1,蚀骨鱼,330,1,sys_4_31,20,0,0,0,24,1,1,1,1,30,70,,
318,1,长弓山贼,332,1,sys_4_32,20,0,0,0,24,1,1,1,1,30,70,,
319,1,长弓山贼,332,0,sys_4_33,20,0,0,0,24,1,1,1,1,30,70,,
320,1,长弓山贼,332,0,sys_4_34,20,0,0,0,24,1,1,1,1,30,70,,
321,1,长弓山贼,332,0,sys_4_35,20,0,0,0,24,1,1,1,1,30,70,,
322,1,长弓山贼,332,0,sys_4_36,20,0,0,0,24,1,1,1,1,30,70,,
323,1,长弓山贼,332,1,sys_4_37,20,0,0,0,24,1,1,1,1,30,70,,
324,1,长弓山贼,332,1,sys_4_38,20,0,0,0,24,1,1,1,1,30,70,,
325,1,长弓山贼,332,0,sys_4_39,20,0,0,0,24,1,1,1,1,30,70,,
326,1,长弓山贼,332,1,sys_4_40,20,0,0,0,24,1,1,1,1,30,70,,
327,1,长弓山贼,332,1,sys_4_41,20,0,0,0,24,1,1,1,1,30,70,,
328,1,长弓山贼,332,1,sys_4_42,20,0,0,0,24,1,1,1,1,30,70,,
329,1,长弓山贼,332,1,sys_4_43,20,0,0,0,24,1,1,1,1,30,70,,
330,1,长弓山贼,332,0,sys_4_44,20,0,0,0,24,1,1,1,1,30,70,,
331,1,长弓山贼,332,1,sys_4_45,20,0,0,0,24,1,1,1,1,30,70,,
332,1,长弓山贼,332,0,sys_4_46,20,0,0,0,24,1,1,1,1,30,70,,
333,1,长弓山贼,332,0,sys_4_47,20,0,0,0,24,1,1,1,1,30,70,,
334,1,长弓山贼,332,0,sys_4_48,20,0,0,0,24,1,1,1,1,30,70,,
335,1,长弓山贼,332,0,sys_4_49,20,0,0,0,24,1,1,1,1,30,70,,
336,1,长弓山贼,332,1,sys_4_50,20,0,0,0,24,1,1,1,1,30,70,,
337,1,长弓山贼,332,0,sys_4_51,20,0,0,0,24,1,1,1,1,30,70,,
338,1,长弓山贼,332,0,sys_4_52,20,0,0,0,24,1,1,1,1,30,70,,
339,1,长弓山贼,332,0,sys_4_53,20,0,0,0,24,1,1,1,1,30,70,,
340,1,长弓山贼,332,0,sys_4_54,20,0,0,0,24,1,1,1,1,30,70,,
341,1,长弓山贼,332,0,sys_4_55,20,0,0,0,24,1,1,1,1,30,70,,
342,1,玄峰,328,0,sys_4_56,20,0,0,0,24,1,1,1,1,30,70,,
343,1,玄峰,328,0,sys_4_57,20,0,0,0,24,1,1,1,1,30,70,,
344,1,玄峰,328,1,sys_4_58,20,0,0,0,24,1,1,1,1,30,70,,
345,1,玄峰,328,0,sys_4_59,20,0,0,0,24,1,1,1,1,30,70,,
346,1,玄峰,328,1,sys_4_60,20,0,0,0,24,1,1,1,1,30,70,,
347,1,玄峰,328,0,sys_4_61,20,0,0,0,24,1,1,1,1,30,70,,
348,1,玄峰,328,1,sys_4_62,20,0,0,0,24,1,1,1,1,30,70,,
349,1,玄峰,328,1,sys_4_63,20,0,0,0,24,1,1,1,1,30,70,,
350,1,玄峰,328,0,sys_4_64,20,0,0,0,24,1,1,1,1,30,70,,
351,1,玄峰,328,1,sys_4_65,20,0,0,0,24,1,1,1,1,30,70,,
352,1,长弓山贼头领,334,0,sys_4_66,20,0,0,0,24,1,1,1,1,30,70,,
353,1,长弓山贼头领,334,0,sys_4_67,20,0,0,0,24,1,1,1,1,30,70,,
354,1,长弓山贼头领,334,1,sys_4_68,20,0,0,0,24,1,1,1,1,30,70,,
355,1,长弓山贼头领,334,0,sys_4_69,20,0,0,0,24,1,1,1,1,30,70,,
356,1,长弓山贼头领,334,1,sys_4_70,20,0,0,0,24,1,1,1,1,30,70,,
357,1,长弓山贼头领,334,0,sys_4_71,20,0,0,0,24,1,1,1,1,30,70,,
358,1,长弓山贼头领,334,1,sys_4_72,20,0,0,0,24,1,1,1,1,30,70,,
359,1,长弓山贼头领,334,0,sys_4_73,20,0,0,0,24,1,1,1,1,30,70,,
360,1,长弓山贼头领,334,0,sys_4_74,20,0,0,0,24,1,1,1,1,30,70,,
361,1,长弓山贼头领,334,1,sys_4_75,20,0,0,0,24,1,1,1,1,30,70,,
362,1,长弓山贼头领,334,0,sys_4_76,20,0,0,0,24,1,1,1,1,30,70,,
363,1,长弓山贼头领,334,1,sys_4_77,20,0,0,0,24,1,1,1,1,30,70,,
364,1,长弓山贼头领,334,1,sys_4_78,20,0,0,0,24,1,1,1,1,30,70,,
365,1,长弓山贼头领,334,1,sys_4_79,20,0,0,0,24,1,1,1,1,30,70,,
366,1,长弓山贼头领,334,1,sys_4_80,20,0,0,0,24,1,1,1,1,30,70,,
367,1,长弓山贼头领,334,1,sys_4_81,20,0,0,0,24,1,1,1,1,30,70,,
368,1,长弓山贼头领,334,0,sys_4_82,20,0,0,0,24,1,1,1,1,30,70,,
369,1,长弓山贼头领,334,1,sys_4_83,20,0,0,0,24,1,1,1,1,30,70,,
370,1,长弓山贼头领,334,0,sys_4_84,20,0,0,0,24,1,1,1,1,30,70,,
371,1,长弓山贼头领,334,1,sys_4_85,20,0,0,0,24,1,1,1,1,30,70,,
372,1,长弓山贼头领,334,0,sys_4_86,20,0,0,0,24,1,1,1,1,30,70,,
373,1,长弓山贼头领,334,1,sys_4_87,20,0,0,0,24,1,1,1,1,30,70,,
374,1,长弓山贼头领,334,0,sys_4_88,20,0,0,0,24,1,1,1,1,30,70,,
375,1,长弓山贼头领,334,1,sys_4_89,20,0,0,0,24,1,1,1,1,30,70,,
376,1,长弓山贼头领,334,0,sys_4_90,20,0,0,0,24,1,1,1,1,30,70,,
377,1,长弓山贼头领,334,1,sys_4_91,20,0,0,0,24,1,1,1,1,30,70,,
378,1,长弓山贼头领,334,0,sys_4_92,20,0,0,0,24,1,1,1,1,30,70,,
379,1,长弓山贼,332,0,sys_4_93,20,0,0,0,24,1,1,1,1,30,70,,
380,1,长弓山贼,332,0,sys_4_94,20,0,0,0,24,1,1,1,1,30,70,,
381,1,长弓山贼,332,0,sys_4_95,20,0,0,0,24,1,1,1,1,30,70,,
382,1,长弓山贼,332,0,sys_4_96,20,0,0,0,24,1,1,1,1,30,70,,
383,1,长弓山贼,332,1,sys_4_97,20,0,0,0,24,1,1,1,1,30,70,,
384,1,长弓山贼,332,1,sys_4_98,20,0,0,0,24,1,1,1,1,30,70,,
385,1,长弓山贼,332,0,sys_4_99,20,0,0,0,24,1,1,1,1,30,70,,
386,1,长弓山贼,332,1,sys_4_100,20,0,0,0,24,1,1,1,1,30,70,,
387,1,长弓山贼,332,0,sys_4_101,20,0,0,0,24,1,1,1,1,30,70,,
388,1,长弓山贼,332,1,sys_4_102,20,0,0,0,24,1,1,1,1,30,70,,
389,1,长弓山贼,332,0,sys_4_103,20,0,0,0,24,1,1,1,1,30,70,,
390,1,长弓山贼,332,0,sys_4_104,20,0,0,0,24,1,1,1,1,30,70,,
391,1,长弓山贼,332,0,sys_4_105,20,0,0,0,24,1,1,1,1,30,70,,
392,1,长弓山贼,332,1,sys_4_106,20,0,0,0,24,1,1,1,1,30,70,,
393,1,长弓山贼,332,0,sys_4_107,20,0,0,0,24,1,1,1,1,30,70,,
394,1,长弓山贼,332,1,sys_4_108,20,0,0,0,24,1,1,1,1,30,70,,
395,1,长弓山贼,332,1,sys_4_109,20,0,0,0,24,1,1,1,1,30,70,,
396,1,长弓山贼,332,0,sys_4_110,20,0,0,0,24,1,1,1,1,30,70,,
397,1,长弓山贼,332,0,sys_4_111,20,0,0,0,24,1,1,1,1,30,70,,
398,1,长弓山贼,332,0,sys_4_112,20,0,0,0,24,1,1,1,1,30,70,,
399,1,长弓山贼,332,0,sys_4_113,20,0,0,0,24,1,1,1,1,30,70,,
400,1,长弓山贼,332,0,sys_4_114,20,0,0,0,24,1,1,1,1,30,70,,
401,1,长弓山贼,332,0,sys_4_115,20,0,0,0,24,1,1,1,1,30,70,,
402,1,长弓山贼,332,1,sys_4_116,20,0,0,0,24,1,1,1,1,30,70,,
403,1,长弓山贼,332,0,sys_4_117,20,0,0,0,24,1,1,1,1,30,70,,
404,1,长弓山贼,332,1,sys_4_118,20,0,0,0,24,1,1,1,1,30,70,,
405,1,长弓山贼,332,0,sys_4_119,20,0,0,0,24,1,1,1,1,30,70,,
406,1,长弓山贼,332,1,sys_4_120,20,0,0,0,24,1,1,1,1,30,70,,
407,1,长弓山贼,332,0,sys_4_121,20,0,0,0,24,1,1,1,1,30,70,,
408,1,长弓山贼,332,0,sys_4_122,20,0,0,0,24,1,1,1,1,30,70,,
409,1,长弓山贼,332,0,sys_4_123,20,0,0,0,24,1,1,1,1,30,70,,
410,1,长弓山贼,332,0,sys_4_124,20,0,0,0,24,1,1,1,1,30,70,,
411,1,长弓山贼,332,0,sys_4_125,20,0,0,0,24,1,1,1,1,30,70,,
412,1,长弓山贼,332,1,sys_4_126,20,0,0,0,24,1,1,1,1,30,70,,
413,1,长弓山贼,332,0,sys_4_127,20,0,0,0,24,1,1,1,1,30,70,,
414,1,长弓山贼,332,0,sys_4_128,20,0,0,0,24,1,1,1,1,30,70,,
415,1,月云兔巫师,336,1,sys_4_129,20,0,0,0,24,1,1,1,1,30,70,,
416,1,月云兔巫师,336,2,sys_4_130,20,0,0,0,24,1,1,1,1,30,70,,
417,1,月云兔巫师,336,1,sys_4_131,20,0,0,0,24,1,1,1,1,30,70,,
418,1,月云兔巫师,336,0,sys_4_132,20,0,0,0,24,1,1,1,1,30,70,,
419,1,月云兔巫师,336,1,sys_4_133,20,0,0,0,24,1,1,1,1,30,70,,
420,1,月云兔巫师,336,1,sys_4_134,20,0,0,0,24,1,1,1,1,30,70,,
421,1,月云兔巫师,336,1,sys_4_135,20,0,0,0,24,1,1,1,1,30,70,,
422,1,月云兔巫师,338,2,sys_4_136,20,0,0,0,24,1,1,1,1,30,70,,
423,1,月云兔巫师,338,1,sys_4_137,20,0,0,0,24,1,1,1,1,30,70,,
424,1,月云兔巫师,338,1,sys_4_138,20,0,0,0,24,1,1,1,1,30,70,,
425,1,月云兔巫师,338,1,sys_4_139,20,0,0,0,24,1,1,1,1,30,70,,
426,1,月云兔巫师,338,2,sys_4_140,20,0,0,0,24,1,1,1,1,30,70,,
427,1,月云兔巫师,338,1,sys_4_141,20,0,0,0,24,1,1,1,1,30,70,,
428,1,月云兔巫师,338,1,sys_4_142,20,0,0,0,24,1,1,1,1,30,70,,
429,1,月云兔巫师,338,0,sys_4_143,20,0,0,0,24,1,1,1,1,30,70,,
430,1,月云兔巫师,338,3,sys_4_144,20,0,0,0,24,1,1,1,1,30,70,,
431,1,月云兔巫师,338,1,sys_4_145,20,0,0,0,24,1,1,1,1,30,70,,
432,1,月云兔巫师,338,1,sys_4_146,20,0,0,0,24,1,1,1,1,30,70,,
433,1,月云兔巫师,336,1,sys_4_147,20,0,0,0,24,1,1,1,1,30,70,,
434,1,月云兔巫师,336,0,sys_4_148,20,0,0,0,24,1,1,1,1,30,70,,
435,1,月云兔巫师,336,1,sys_4_149,20,0,0,0,24,1,1,1,1,30,70,,
436,1,月云兔巫师,336,0,sys_4_150,20,0,0,0,24,1,1,1,1,30,70,,
437,1,月云兔巫师,336,0,sys_4_151,20,0,0,0,24,1,1,1,1,30,70,,
438,1,月云兔巫师,338,2,sys_4_152,20,0,0,0,24,1,1,1,1,30,70,,
439,1,月云兔巫师,336,0,sys_4_153,20,0,0,0,24,1,1,1,1,30,70,,
440,1,月云兔巫师,336,1,sys_4_154,20,0,0,0,24,1,1,1,1,30,70,,
441,1,月云兔巫师,336,1,sys_4_155,20,0,0,0,24,1,1,1,1,30,70,,
442,1,狼妖猎手,340,0,sys_4_156,20,0,0,0,24,1,1,1,1,30,70,,
443,1,狼妖猎手,340,1,sys_4_157,20,0,0,0,24,1,1,1,1,30,70,,
444,1,狼妖猎手,340,1,sys_4_158,20,0,0,0,24,1,1,1,1,30,70,,
445,1,狼妖猎手,340,0,sys_4_159,20,0,0,0,24,1,1,1,1,30,70,,
446,1,狼妖猎手,340,1,sys_4_160,20,0,0,0,24,1,1,1,1,30,70,,
447,1,狼妖猎手,340,0,sys_4_161,20,0,0,0,24,1,1,1,1,30,70,,
448,1,狼妖猎手,340,1,sys_4_162,20,0,0,0,24,1,1,1,1,30,70,,
449,1,狼妖猎手,340,0,sys_4_163,20,0,0,0,24,1,1,1,1,30,70,,
450,1,狼妖猎手,340,1,sys_4_164,20,0,0,0,24,1,1,1,1,30,70,,
451,1,狼妖猎手,340,0,sys_4_165,20,0,0,0,24,1,1,1,1,30,70,,
452,1,狼妖猎手,340,0,sys_4_166,20,0,0,0,24,1,1,1,1,30,70,,
453,1,狼妖猎手,340,1,sys_4_167,20,0,0,0,24,1,1,1,1,30,70,,
454,1,狼妖猎手,340,0,sys_4_168,20,0,0,0,24,1,1,1,1,30,70,,
455,1,狼妖猎手,340,1,sys_4_169,20,0,0,0,24,1,1,1,1,30,70,,
456,1,狼妖猎手,340,0,sys_4_170,20,0,0,0,24,1,1,1,1,30,70,,
457,1,狼妖猎手,340,1,sys_4_171,20,0,0,0,24,1,1,1,1,30,70,,
458,1,狼妖猎手,340,0,sys_4_172,20,0,0,0,24,1,1,1,1,30,70,,
459,1,狼妖猎手,340,0,sys_4_173,20,0,0,0,24,1,1,1,1,30,70,,
460,1,狼妖猎手,340,1,sys_4_174,20,0,0,0,24,1,1,1,1,30,70,,
461,1,狼妖猎手,340,0,sys_4_175,20,0,0,0,24,1,1,1,1,30,70,,
462,1,狼妖猎手,340,1,sys_4_176,20,0,0,0,24,1,1,1,1,30,70,,
463,1,狼妖猎手,342,0,sys_4_177,20,0,0,0,24,1,1,1,1,30,70,,
464,1,狼妖猎手,342,1,sys_4_178,20,0,0,0,24,1,1,1,1,30,70,,
465,1,狼妖猎手,342,0,sys_4_179,20,0,0,0,24,1,1,1,1,30,70,,
466,1,狼妖猎手,342,0,sys_4_180,20,0,0,0,24,1,1,1,1,30,70,,
467,1,狼妖猎手,342,0,sys_4_181,20,0,0,0,24,1,1,1,1,30,70,,
468,1,狼妖猎手,342,1,sys_4_182,20,0,0,0,24,1,1,1,1,30,70,,
469,1,狼妖猎手,342,0,sys_4_183,20,0,0,0,24,1,1,1,1,30,70,,
470,1,狼妖猎手,342,0,sys_4_184,20,0,0,0,24,1,1,1,1,30,70,,
471,1,狼妖猎手,342,0,sys_4_185,20,0,0,0,24,1,1,1,1,30,70,,
472,1,狼妖猎手,342,1,sys_4_186,20,0,0,0,24,1,1,1,1,30,70,,
473,1,狼妖猎手,342,0,sys_4_187,20,0,0,0,24,1,1,1,1,30,70,,
474,1,狼妖猎手,342,1,sys_4_188,20,0,0,0,24,1,1,1,1,30,70,,
475,1,狼妖猎手,342,0,sys_4_189,20,0,0,0,24,1,1,1,1,30,70,,
476,1,狼妖猎手,342,1,sys_4_190,20,0,0,0,24,1,1,1,1,30,70,,
477,1,狼妖猎手,342,0,sys_4_191,20,0,0,0,24,1,1,1,1,30,70,,
478,1,狼妖猎手,342,1,sys_4_192,20,0,0,0,24,1,1,1,1,30,70,,
479,1,狼妖猎手,342,0,sys_4_193,20,0,0,0,24,1,1,1,1,30,70,,
480,1,狼妖猎手,342,1,sys_4_194,20,0,0,0,24,1,1,1,1,30,70,,
481,1,狼妖猎手,342,0,sys_4_195,20,0,0,0,24,1,1,1,1,30,70,,
482,1,狼妖猎手,342,1,sys_4_196,20,0,0,0,24,1,1,1,1,30,70,,
483,1,狼妖猎手,342,0,sys_4_197,20,0,0,0,24,1,1,1,1,30,70,,
484,1,狼妖猎手,342,1,sys_4_198,20,0,0,0,24,1,1,1,1,30,70,,
485,1,御水竹精,344,1,sys_4_199,20,0,0,0,24,1,1,1,1,30,70,,
486,1,御水竹精,344,1,sys_4_200,20,0,0,0,24,1,1,1,1,30,70,,
487,1,御水竹精,344,0,sys_4_201,20,0,0,0,24,1,1,1,1,30,70,,
488,1,御水竹精,344,1,sys_4_202,20,0,0,0,24,1,1,1,1,30,70,,
489,1,御水竹精,344,1,sys_4_203,20,0,0,0,24,1,1,1,1,30,70,,
490,1,御水竹精,344,1,sys_4_204,20,0,0,0,24,1,1,1,1,30,70,,
491,1,御水竹精,344,0,sys_4_205,20,0,0,0,24,1,1,1,1,30,70,,
492,1,巨型玄蜂,347,1,sys_4_boss1,30,0,0,0,24,1,1,1,1,30,70,,
493,1,,,0,sys_4_boss2,30,0,0,0,24,1,1,1,1,30,70,,
494,1,月云兔妖后,349,1,sys_4_boss3,30,0,0,0,24,1,1,1,1,30,70,,
495,1,狼妖勇士,350,1,sys_4_boss4,30,0,0,0,24,1,1,1,1,30,70,,
496,1,邪门道士,435,1,sys_4_boss5,30,0,0,0,24,1,1,1,1,30,70,,
497,1,飞龙寨首领,437,1,sys_4_boss6,30,0,0,0,24,1,1,1,1,30,70,,
498,1,,,0,sys_4_boss7,30,0,0,0,24,1,1,1,1,30,70,,
499,1,月云兔圣巫,359,2,sys_5_1,20,0,0,0,24,1,1,1,1,30,70,,
500,1,雪域豪猪,361,2,sys_5_2,20,0,0,0,24,1,1,1,1,30,70,,
501,1,月云兔圣巫,359,2,sys_5_3,20,0,0,0,24,1,1,1,1,30,70,,
502,1,雪域豪猪,361,2,sys_5_4,20,0,0,0,24,1,1,1,1,30,70,,
503,1,月云兔圣巫,359,3,sys_5_5,20,0,0,0,24,1,1,1,1,30,70,,
504,1,雪域豪猪,361,3,sys_5_6,20,0,0,0,24,1,1,1,1,30,70,,
505,1,月云兔圣巫,359,2,sys_5_7,20,0,0,0,24,1,1,1,1,30,70,,
506,1,雪域豪猪,361,3,sys_5_8,20,0,0,0,24,1,1,1,1,30,70,,
507,1,月云兔圣巫,359,2,sys_5_9,20,0,0,0,24,1,1,1,1,30,70,,
508,1,雪域豪猪,361,1,sys_5_10,20,0,0,0,24,1,1,1,1,30,70,,
509,1,发羌马刀手,362,1,sys_5_11,20,0,0,0,24,1,1,1,1,30,70,,
510,1,发羌马刀手,362,2,sys_5_12,20,0,0,0,24,1,1,1,1,30,70,,
511,1,发羌马刀手,362,0,sys_5_13,20,0,0,0,24,1,1,1,1,30,70,,
512,1,发羌马刀手,362,2,sys_5_14,20,0,0,0,24,1,1,1,1,30,70,,
513,1,发羌马刀手,362,1,sys_5_15,20,0,0,0,24,1,1,1,1,30,70,,
514,1,发羌马刀手,362,0,sys_5_16,20,0,0,0,24,1,1,1,1,30,70,,
515,1,发羌马刀手,362,1,sys_5_17,20,0,0,0,24,1,1,1,1,30,70,,
516,1,发羌马刀手,362,0,sys_5_18,20,0,0,0,24,1,1,1,1,30,70,,
517,1,发羌长矛手,364,1,sys_5_19,20,0,0,0,24,1,1,1,1,30,70,,
518,1,发羌长矛手,364,1,sys_5_20,20,0,0,0,24,1,1,1,1,30,70,,
519,1,发羌长矛手,364,3,sys_5_21,20,0,0,0,24,1,1,1,1,30,70,,
520,1,发羌长矛手,364,2,sys_5_22,20,0,0,0,24,1,1,1,1,30,70,,
521,1,发羌长矛手,364,1,sys_5_23,20,0,0,0,24,1,1,1,1,30,70,,
522,1,发羌长矛手,364,1,sys_5_24,20,0,0,0,24,1,1,1,1,30,70,,
523,1,发羌长矛手,364,0,sys_5_25,20,0,0,0,24,1,1,1,1,30,70,,
524,1,雪域巨豪猪,366,1,sys_5_26,20,0,0,0,24,1,1,1,1,30,70,,
525,1,雪域巨豪猪,366,2,sys_5_27,20,0,0,0,24,1,1,1,1,30,70,,
526,1,雪域巨豪猪,366,1,sys_5_28,20,0,0,0,24,1,1,1,1,30,70,,
527,1,雪域巨豪猪,366,1,sys_5_29,20,0,0,0,24,1,1,1,1,30,70,,
528,1,巨力山臊,368,1,sys_5_30,20,0,0,0,24,1,1,1,1,30,70,,
529,1,巨力山臊,368,2,sys_5_31,20,0,0,0,24,1,1,1,1,30,70,,
530,1,巨力山臊,368,1,sys_5_32,20,0,0,0,24,1,1,1,1,30,70,,
531,1,巨力山臊,368,2,sys_5_33,20,0,0,0,24,1,1,1,1,30,70,,
532,1,巨力山臊,368,1,sys_5_34,20,0,0,0,24,1,1,1,1,30,70,,
533,1,雪域巨豪猪,366,1,sys_5_35,20,0,0,0,24,1,1,1,1,30,70,,
534,1,巨力山臊,368,1,sys_5_36,20,0,0,0,24,1,1,1,1,30,70,,
535,1,失魂发羌兵,370,1,sys_5_37,20,0,0,0,24,1,1,1,1,30,70,,
536,1,失魂发羌兵,370,1,sys_5_38,20,0,0,0,24,1,1,1,1,30,70,,
537,1,失魂发羌兵,370,0,sys_5_39,20,0,0,0,24,1,1,1,1,30,70,,
538,1,失魂发羌兵,370,1,sys_5_40,20,0,0,0,24,1,1,1,1,30,70,,
539,1,失魂发羌兵,370,0,sys_5_41,20,0,0,0,24,1,1,1,1,30,70,,
540,1,灵妖狐,372,1,sys_5_42,20,0,0,0,24,1,1,1,1,30,70,,
541,1,灵妖狐,372,1,sys_5_43,20,0,0,0,24,1,1,1,1,30,70,,
542,1,灵妖狐,372,1,sys_5_44,20,0,0,0,24,1,1,1,1,30,70,,
543,1,灵妖狐,372,0,sys_5_45,20,0,0,0,24,1,1,1,1,30,70,,
544,1,灵妖狐,372,1,sys_5_46,20,0,0,0,24,1,1,1,1,30,70,,
545,1,灵妖狐,372,1,sys_5_47,20,0,0,0,24,1,1,1,1,30,70,,
546,1,失魂发羌兵,370,1,sys_5_48,20,0,0,0,24,1,1,1,1,30,70,,
547,1,失魂发羌兵,370,0,sys_5_49,20,0,0,0,24,1,1,1,1,30,70,,
548,1,灵妖狐,372,0,sys_5_50,20,0,0,0,24,1,1,1,1,30,70,,
549,1,灵妖狐,372,1,sys_5_51,20,0,0,0,24,1,1,1,1,30,70,,
550,1,灵妖狐,372,1,sys_5_52,20,0,0,0,24,1,1,1,1,30,70,,
551,1,灵妖狐,372,1,sys_5_53,20,0,0,0,24,1,1,1,1,30,70,,
552,1,失魂发羌兵,370,1,sys_5_54,20,0,0,0,24,1,1,1,1,30,70,,
553,1,失魂发羌兵,370,1,sys_5_55,20,0,0,0,24,1,1,1,1,30,70,,
554,1,顽石精,375,1,sys_5_56,20,0,0,0,24,1,1,1,1,30,70,,
555,1,吸魂狐妖,374,1,sys_5_57,20,0,0,0,24,1,1,1,1,30,70,,
556,1,顽石精,375,1,sys_5_58,20,0,0,0,24,1,1,1,1,30,70,,
557,1,吸魂狐妖,374,1,sys_5_59,20,0,0,0,24,1,1,1,1,30,70,,
558,1,顽石精,375,1,sys_5_60,20,0,0,0,24,1,1,1,1,30,70,,
559,1,吸魂狐妖,374,1,sys_5_61,20,0,0,0,24,1,1,1,1,30,70,,
560,1,顽石精,375,1,sys_5_62,20,0,0,0,24,1,1,1,1,30,70,,
561,1,月云兔舞棍者,360,1,sys_5_1,20,0,0,0,24,1,1,1,1,30,70,,
562,1,雪域豪猪,361,1,sys_5_2,20,0,0,0,24,1,1,1,1,30,70,,
563,1,月云兔舞棍者,360,2,sys_5_3,20,0,0,0,24,1,1,1,1,30,70,,
564,1,雪域豪猪,361,1,sys_5_4,20,0,0,0,24,1,1,1,1,30,70,,
565,1,雪域豪猪,361,2,sys_5_5,20,0,0,0,24,1,1,1,1,30,70,,
566,1,月云兔舞棍者,360,3,sys_5_6,20,0,0,0,24,1,1,1,1,30,70,,
567,1,月云兔舞棍者,360,1,sys_5_7,20,0,0,0,24,1,1,1,1,30,70,,
568,1,月云兔舞棍者,360,3,sys_5_8,20,0,0,0,24,1,1,1,1,30,70,,
569,1,雪域豪猪,361,1,sys_5_9,20,0,0,0,24,1,1,1,1,30,70,,
570,1,月云兔舞棍者,360,1,sys_5_10,20,0,0,0,24,1,1,1,1,30,70,,
571,1,发羌射手,363,1,sys_5_11,20,0,0,0,24,1,1,1,1,30,70,,
572,1,发羌射手,363,2,sys_5_12,20,0,0,0,24,1,1,1,1,30,70,,
573,1,发羌射手,363,1,sys_5_13,20,0,0,0,24,1,1,1,1,30,70,,
574,1,发羌射手,363,1,sys_5_14,20,0,0,0,24,1,1,1,1,30,70,,
575,1,发羌射手,363,1,sys_5_15,20,0,0,0,24,1,1,1,1,30,70,,
576,1,发羌射手,363,1,sys_5_16,20,0,0,0,24,1,1,1,1,30,70,,
577,1,发羌射手,363,0,sys_5_17,20,0,0,0,24,1,1,1,1,30,70,,
578,1,发羌射手,363,1,sys_5_18,20,0,0,0,24,1,1,1,1,30,70,,
579,1,驯养的飞廉,365,1,sys_5_19,20,0,0,0,24,1,1,1,1,30,70,,
580,1,驯养的飞廉,365,1,sys_5_20,20,0,0,0,24,1,1,1,1,30,70,,
581,1,驯养的飞廉,365,2,sys_5_21,20,0,0,0,24,1,1,1,1,30,70,,
582,1,驯养的飞廉,365,3,sys_5_22,20,0,0,0,24,1,1,1,1,30,70,,
583,1,驯养的飞廉,365,1,sys_5_23,20,0,0,0,24,1,1,1,1,30,70,,
584,1,驯养的飞廉,365,1,sys_5_24,20,0,0,0,24,1,1,1,1,30,70,,
585,1,驯养的飞廉,365,1,sys_5_25,20,0,0,0,24,1,1,1,1,30,70,,
586,1,山臊,367,2,sys_5_26,20,0,0,0,24,1,1,1,1,30,70,,
587,1,山臊,367,1,sys_5_27,20,0,0,0,24,1,1,1,1,30,70,,
588,1,山臊,367,1,sys_5_28,20,0,0,0,24,1,1,1,1,30,70,,
589,1,山臊,367,1,sys_5_29,20,0,0,0,24,1,1,1,1,30,70,,
590,1,凶恶的山臊,369,0,sys_5_30,20,0,0,0,24,1,1,1,1,30,70,,
591,1,凶恶的山臊,369,1,sys_5_31,20,0,0,0,24,1,1,1,1,30,70,,
592,1,凶恶的山臊,369,2,sys_5_32,20,0,0,0,24,1,1,1,1,30,70,,
593,1,凶恶的山臊,369,1,sys_5_33,20,0,0,0,24,1,1,1,1,30,70,,
594,1,凶恶的山臊,369,2,sys_5_34,20,0,0,0,24,1,1,1,1,30,70,,
595,1,山臊,367,1,sys_5_35,20,0,0,0,24,1,1,1,1,30,70,,
596,1,凶恶的山臊,369,1,sys_5_36,20,0,0,0,24,1,1,1,1,30,70,,
