ID,名称,阶段,类型,子类型,神兽ID,分解ID,可锻造,可交易,可商店,可删除,可丢弃,可重叠摆放,是否任务道具,是否可存仓,不允许融合,移动坐标,点数,价值,仙誉,俗名,积分,军功,帮贡,门贡,命中,伤害,防御,闪躲,攻击速度,攻击距离,移动速度,必杀率,MaxHp,MaxMp,抗火,抗水,抗毒,法宝属性,神兽属性,升级百分比,等级需求,最大等级,选择等级,修为等级需求,力量需求,体质需求,敏捷需求,智力需求,精准需求,职业需求,阶段需求,Icon,路径动画,刀光,Model,UpdateModel,UpdateEffect,Sound,初始使用次数,最大使用次数,耐久上限,Hp增加,Hp百分比增加,Mp增加,Mp百分比增加,Enp增加,Enp百分比增加,Exp增加,打卡时间增加,使用限制,持续时间,对应Skin,特效文件,是否双手武器,技能ID,任务ID,套装ID,宝石合成,宝石合成成功率,宝石合成金钱,是否副本掉落,参数1,说明,备注
44,清泉,3,1,4,,4,1,1,1,1,1,0,0,1,,,,1200,,,,,,,35,41&76,,,0.8,120,,8,,,,,,,,,30,150,30,,,68,126,,,2,1,pic_w_hjl_04,hj_l,ctx_ling01,w_hjl_f_04,1&w_hjl_f_04&w_hjl_m_04;1&w_hjl_f_04&w_hjl_m_04;1&w_hjl_f_04_01&w_hjl_m_04_01;1&w_hjl_f_04_01&w_hjl_m_04_01;1&w_hjl_f_04_02&w_hjl_m_04_02;1&w_hjl_f_04_02&w_hjl_m_04_02;1&w_hjl_f_04_02&w_hjl_m_04_02;1&w_hjl_f_04_03&w_hjl_m_04_03;1&w_hjl_f_04_03&w_hjl_m_04_03;1&w_hjl_f_04_03&w_hjl_m_04_03;1&w_hjl_f_04_04&w_hjl_m_04_04;,,Click_bj.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">此绫缎乃上等昆仑山冰蚕丝密织而成，舞动起来如山间清泉般清澈流畅，头部系有采自昆仑山顶的百年玄冰。</FONT></P>",
45,蛾眉,3,1,4,,5,1,1,1,1,1,0,0,1,,,,8000,,,,,,,44,49&92,,,0.8,120,,8,,,,,,,,,40,150,40,,,88,166,,,2,1,pic_w_hjl_05,hj_l,ctx_ling01,w_hjl_f_05,1&w_hjl_f_05&w_hjl_m_05;1&w_hjl_f_05&w_hjl_m_05;1&w_hjl_f_05_01&w_hjl_m_05_01;1&w_hjl_f_05_01&w_hjl_m_05_01;1&w_hjl_f_05_02&w_hjl_m_05_02;1&w_hjl_f_05_02&w_hjl_m_05_02;1&w_hjl_f_05_02&w_hjl_m_05_02;1&w_hjl_f_05_03&w_hjl_m_05_03;1&w_hjl_f_05_03&w_hjl_m_05_03;1&w_hjl_f_05_03&w_hjl_m_05_03;1&w_hjl_f_05_04&w_hjl_m_05_04;,,Click_bj.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">但凡女子舞动此绫，都会使人感受到无与伦比的优美，上等轻丝制成的幻美绫体，总会使敌人眼花缭乱。</FONT></P>",
46,燕鸣,3,1,4,,6,1,1,1,1,1,0,0,1,,,,12000,,,,,,,53,57&107,,,0.8,120,,8,,,,,,,,,50,150,50,,,108,206,,,2,1,pic_w_hjl_06,hj_l,ctx_ling01,w_hjl_f_06,1&w_hjl_f_06&w_hjl_m_06;1&w_hjl_f_06&w_hjl_m_06;1&w_hjl_f_06_01&w_hjl_m_06_01;1&w_hjl_f_06_01&w_hjl_m_06_01;1&w_hjl_f_06_02&w_hjl_m_06_02;1&w_hjl_f_06_02&w_hjl_m_06_02;1&w_hjl_f_06_02&w_hjl_m_06_02;1&w_hjl_f_06_03&w_hjl_m_06_03;1&w_hjl_f_06_03&w_hjl_m_06_03;1&w_hjl_f_06_03&w_hjl_m_06_03;1&w_hjl_f_06_04&w_hjl_m_06_04;,,Click_bj.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">飞燕头上过，好似云中梭。此平淡无奇的燕羽经过高人元神之炼化成绫，仿佛注入生机，有如燕一般的矫健。</FONT></P>",
47,鹰毫,3,1,4,,7,1,1,1,1,1,0,0,1,,,,16000,,,,,,,62,66&123,,,0.8,120,,8,,,,,,,,,60,150,60,,,128,246,,,2,1,pic_w_hjl_07,hj_l,ctx_ling01,w_hjl_f_07,1&w_hjl_f_07&w_hjl_m_07;1&w_hjl_f_07&w_hjl_m_07;1&w_hjl_f_07_01&w_hjl_m_07_01;1&w_hjl_f_07_01&w_hjl_m_07_01;1&w_hjl_f_07_02&w_hjl_m_07_02;1&w_hjl_f_07_02&w_hjl_m_07_02;1&w_hjl_f_07_02&w_hjl_m_07_02;1&w_hjl_f_07_03&w_hjl_m_07_03;1&w_hjl_f_07_03&w_hjl_m_07_03;1&w_hjl_f_07_03&w_hjl_m_07_03;1&w_hjl_f_07_04&w_hjl_m_07_04;,,Click_bj.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">山高鹰为峰，傲气天地横。采自峨嵋山雌鹰之毫羽虽阴柔但不失力量，头部鹰嘴石更是画龙点睛，威力十足。</FONT></P>",
48,浮云,3,1,4,,8,1,1,1,1,1,0,0,1,,,,20000,,,,,,,71,74&138,,,0.8,120,,8,,,,,,,,,70,150,70,,,148,286,,,2,1,pic_w_hjl_08,hj_l,ctx_ling01,w_hjl_f_08,1&w_hjl_f_08&w_hjl_m_08;1&w_hjl_f_08&w_hjl_m_08;1&w_hjl_f_08_01&w_hjl_m_08_01;1&w_hjl_f_08_01&w_hjl_m_08_01;1&w_hjl_f_08_02&w_hjl_m_08_02;1&w_hjl_f_08_02&w_hjl_m_08_02;1&w_hjl_f_08_02&w_hjl_m_08_02;1&w_hjl_f_08_03&w_hjl_m_08_03;1&w_hjl_f_08_03&w_hjl_m_08_03;1&w_hjl_f_08_03&w_hjl_m_08_03;1&w_hjl_f_08_04&w_hjl_m_08_04;,,Click_bj.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">浮云脚下踩，星辰头上戴。这件上等的武器使拥有它的人具有仙人的气质。无坚不摧，无固不破。</FONT></P>",
49,苍穹,3,1,4,,9,1,1,1,1,1,0,0,1,,,,24000,,,,,,,80,83&154,,,0.8,120,,8,,,,,,,,,80,150,80,,,168,326,,,2,1,pic_w_hjl_09,hj_l,ctx_ling01,w_hjl_f_09,1&w_hjl_f_09&w_hjl_m_09;1&w_hjl_f_09&w_hjl_m_09;1&w_hjl_f_09_01&w_hjl_m_09_01;1&w_hjl_f_09_01&w_hjl_m_09_01;1&w_hjl_f_09_02&w_hjl_m_09_02;1&w_hjl_f_09_02&w_hjl_m_09_02;1&w_hjl_f_09_02&w_hjl_m_09_02;1&w_hjl_f_09_03&w_hjl_m_09_03;1&w_hjl_f_09_03&w_hjl_m_09_03;1&w_hjl_f_09_03&w_hjl_m_09_03;1&w_hjl_f_09_04&w_hjl_m_09_04;,,Click_bj.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">苍穹手中有，逍遥天地游。尤如天工神作的极光百年难得一见，再以修为极高之人采之化为实体，遂成此器。</FONT></P>",
50,星海,3,1,4,,10,1,1,1,1,1,0,0,1,,,,32000,,,,,,,89,91&170,,,0.8,120,,8,,,,,,,,,90,150,90,,,188,366,,,2,1,pic_w_hjl_10,hj_l,ctx_ling01,w_hjl_f_10,1&w_hjl_f_10&w_hjl_m_10;1&w_hjl_f_10&w_hjl_m_10;1&w_hjl_f_10_01&w_hjl_m_10_01;1&w_hjl_f_10_01&w_hjl_m_10_01;1&w_hjl_f_10_02&w_hjl_m_10_02;1&w_hjl_f_10_02&w_hjl_m_10_02;1&w_hjl_f_10_02&w_hjl_m_10_02;1&w_hjl_f_10_03&w_hjl_m_10_03;1&w_hjl_f_10_03&w_hjl_m_10_03;1&w_hjl_f_10_03&w_hjl_m_10_03;1&w_hjl_f_10_04&w_hjl_m_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">茫茫星海，世间万物都如沧海一粟。天降陨铁，三味真火将其炼化为标头，即使是天山玄石，也略逊一筹。</FONT></P>",
51,银河,3,1,4,,11,1,1,1,1,1,0,0,1,,,,48000,,,,,,,98,99&185,,,0.8,120,,8,,,,,,,,,100,150,100,,,208,406,,,2,1,pic_w_hjl_11,hj_l,ctx_ling01,w_hjl_f_11,1&w_hjl_f_11&w_hjl_m_11;1&w_hjl_f_11&w_hjl_m_11;1&w_hjl_f_11_01&w_hjl_m_11_01;1&w_hjl_f_11_01&w_hjl_m_11_01;1&w_hjl_f_11_02&w_hjl_m_11_02;1&w_hjl_f_11_02&w_hjl_m_11_02;1&w_hjl_f_11_02&w_hjl_m_11_02;1&w_hjl_f_11_03&w_hjl_m_11_03;1&w_hjl_f_11_03&w_hjl_m_11_03;1&w_hjl_f_11_03&w_hjl_m_11_03;1&w_hjl_f_11_04&w_hjl_m_11_04;,,Click_bj.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">宇宙乾坤，变幻莫测，浩瀚银河，万物源泽。此绫以天地沧桑灵气凝结而成，与天地同寿。</FONT></P>",
61,凝元,3,1,3,,1,1,1,1,1,1,0,0,1,,,,100,,,,,,,11,13&24,,,1.1,50,,10,,,,,,,,,1,150,1,,,10,10,,,2,1,pic_w_hjh_01,,shuanghuandaoguang,w_hjh_f_01,1&w_hjh_f_01&w_hjh_m_01;1&w_hjh_f_01&w_hjh_m_01;1&w_hjh_f_01_01&w_hjh_m_01_01;1&w_hjh_f_01_01&w_hjh_m_01_01;1&w_hjh_f_01_02&w_hjh_m_01_02;1&w_hjh_f_01_02&w_hjh_m_01_02;1&w_hjh_f_01_02&w_hjh_m_01_02;1&w_hjh_f_01_03&w_hjh_m_01_03;1&w_hjh_f_01_03&w_hjh_m_01_03;1&w_hjh_f_01_03&w_hjh_m_01_03;1&w_hjh_f_01_04&w_hjh_m_01_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">周身银白的环身晶莹剔透，其中似乎有微弱的真元流动。</FONT></P>",
62,两仪,3,1,3,,2,1,1,1,1,1,0,0,1,,,,200,,,,,,,20,18&34,,,1.1,50,,10,,,,,,,,,10,150,10,,,28,46,,,2,1,pic_w_hjh_02,,shuanghuandaoguang,w_hjh_f_02,1&w_hjh_f_02&w_hjh_m_02;1&w_hjh_f_02&w_hjh_m_02;1&w_hjh_f_02_01&w_hjh_m_02_01;1&w_hjh_f_02_01&w_hjh_m_02_01;1&w_hjh_f_02_02&w_hjh_m_02_02;1&w_hjh_f_02_02&w_hjh_m_02_02;1&w_hjh_f_02_02&w_hjh_m_02_02;1&w_hjh_f_02_03&w_hjh_m_02_03;1&w_hjh_f_02_03&w_hjh_m_02_03;1&w_hjh_f_02_03&w_hjh_m_02_03;1&w_hjh_f_02_04&w_hjh_m_02_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">太极出两仪，两仪生四象。阳则刚猛无比，阴则灵巧多变，此一阴一阳双环，定能助君一臂之力。</FONT></P>",
63,青霜,3,1,3,,3,1,1,1,1,1,0,0,1,,,,400,,,,,,,31,25&47,,,1.1,50,,10,,,,,,,,,20,150,20,,,48,86,,,2,1,pic_w_hjh_03,,shuanghuandaoguang,w_hjh_f_03,1&w_hjh_f_03&w_hjh_m_03;1&w_hjh_f_03&w_hjh_m_03;1&w_hjh_f_03_01&w_hjh_m_03_01;1&w_hjh_f_03_01&w_hjh_m_03_01;1&w_hjh_f_03_02&w_hjh_m_03_02;1&w_hjh_f_03_02&w_hjh_m_03_02;1&w_hjh_f_03_02&w_hjh_m_03_02;1&w_hjh_f_03_03&w_hjh_m_03_03;1&w_hjh_f_03_03&w_hjh_m_03_03;1&w_hjh_f_03_03&w_hjh_m_03_03;1&w_hjh_f_03_04&w_hjh_m_03_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">环身朴实无华，但其所发光芒青凛如霜，似有逼人寒气溢出，故得名青霜。</FONT></P>",
64,风火,3,1,3,,4,1,1,1,1,1,0,0,1,,,,1200,,,,,,,42,31&59,,,1.1,50,,10,,,,,,,,,30,150,30,,,68,126,,,2,1,pic_w_hjh_04,,shuanghuandaoguang,w_hjh_f_04,1&w_hjh_f_04&w_hjh_m_04;1&w_hjh_f_04&w_hjh_m_04;1&w_hjh_f_04_01&w_hjh_m_04_01;1&w_hjh_f_04_01&w_hjh_m_04_01;1&w_hjh_f_04_02&w_hjh_m_04_02;1&w_hjh_f_04_02&w_hjh_m_04_02;1&w_hjh_f_04_02&w_hjh_m_04_02;1&w_hjh_f_04_03&w_hjh_m_04_03;1&w_hjh_f_04_03&w_hjh_m_04_03;1&w_hjh_f_04_03&w_hjh_m_04_03;1&w_hjh_f_04_04&w_hjh_m_04_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">风火相依，不散不离。风助火势，火长风威，这风火双环，相辅相成，其中蕴含先人之三味真火，威力巨大。</FONT></P>",
65,离弦,3,1,3,,5,1,1,1,1,1,0,0,1,,,,8000,,,,,,,53,38&71,,,1.1,50,,10,,,,,,,,,40,150,40,,,88,166,,,2,1,pic_w_hjh_05,,shuanghuandaoguang,w_hjh_f_05,1&w_hjh_f_05&w_hjh_m_05;1&w_hjh_f_05&w_hjh_m_05;1&w_hjh_f_05_01&w_hjh_m_05_01;1&w_hjh_f_05_01&w_hjh_m_05_01;1&w_hjh_f_05_02&w_hjh_m_05_02;1&w_hjh_f_05_02&w_hjh_m_05_02;1&w_hjh_f_05_02&w_hjh_m_05_02;1&w_hjh_f_05_03&w_hjh_m_05_03;1&w_hjh_f_05_03&w_hjh_m_05_03;1&w_hjh_f_05_03&w_hjh_m_05_03;1&w_hjh_f_05_04&w_hjh_m_05_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">弓与琴，弦为魂。弓引箭，琴扶声，一者有形，一者无实。此环取弓琴之幻魂，杀敌于无声。</FONT></P>",
66,麋相,3,1,3,,6,1,1,1,1,1,0,0,1,,,,12000,,,,,,,64,45&83,,,1.1,50,,10,,,,,,,,,50,150,50,,,108,206,,,2,1,pic_w_hjh_06,,shuanghuandaoguang,w_hjh_f_06,1&w_hjh_f_06&w_hjh_m_06;1&w_hjh_f_06&w_hjh_m_06;1&w_hjh_f_06_01&w_hjh_m_06_01;1&w_hjh_f_06_01&w_hjh_m_06_01;1&w_hjh_f_06_02&w_hjh_m_06_02;1&w_hjh_f_06_02&w_hjh_m_06_02;1&w_hjh_f_06_02&w_hjh_m_06_02;1&w_hjh_f_06_03&w_hjh_m_06_03;1&w_hjh_f_06_03&w_hjh_m_06_03;1&w_hjh_f_06_03&w_hjh_m_06_03;1&w_hjh_f_06_04&w_hjh_m_06_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">大千世界，变化是道。静观此环，仿佛瞬息万变，环身似盘龙踞蛇，如雷如泉，因此四相皆有，故得名麋相。</FONT></P>",
67,赤蛇,3,1,3,,7,1,1,1,1,1,0,0,1,,,,16000,,,,,,,75,51&96,,,1.1,50,,10,,,,,,,,,60,150,60,,,128,246,,,2,1,pic_w_hjh_07,,shuanghuandaoguang,w_hjh_f_07,1&w_hjh_f_07&w_hjh_m_07;1&w_hjh_f_07&w_hjh_m_07;1&w_hjh_f_07_01&w_hjh_m_07_01;1&w_hjh_f_07_01&w_hjh_m_07_01;1&w_hjh_f_07_02&w_hjh_m_07_02;1&w_hjh_f_07_02&w_hjh_m_07_02;1&w_hjh_f_07_02&w_hjh_m_07_02;1&w_hjh_f_07_03&w_hjh_m_07_03;1&w_hjh_f_07_03&w_hjh_m_07_03;1&w_hjh_f_07_03&w_hjh_m_07_03;1&w_hjh_f_07_04&w_hjh_m_07_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">此环仿佛通体赤红之蛇幻化而成，触之冰冷，观之炽热，不知是何方神圣用其真元所铸，真乃巧夺天工。</FONT></P>",
68,天泉,3,1,3,,8,1,1,1,1,1,0,0,1,,,,20000,,,,,,,86,58&108,,,1.1,50,,10,,,,,,,,,70,150,70,,,148,286,,,2,1,pic_w_hjh_08,,shuanghuandaoguang,w_hjh_f_08,1&w_hjh_f_08&w_hjh_m_08;1&w_hjh_f_08&w_hjh_m_08;1&w_hjh_f_08_01&w_hjh_m_08_01;1&w_hjh_f_08_01&w_hjh_m_08_01;1&w_hjh_f_08_02&w_hjh_m_08_02;1&w_hjh_f_08_02&w_hjh_m_08_02;1&w_hjh_f_08_02&w_hjh_m_08_02;1&w_hjh_f_08_03&w_hjh_m_08_03;1&w_hjh_f_08_03&w_hjh_m_08_03;1&w_hjh_f_08_03&w_hjh_m_08_03;1&w_hjh_f_08_04&w_hjh_m_08_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">流畅的环身如甘泉从天际而降不染凡间之尘。轮之边缘看似潺潺流水，但后劲十足令人叹为观止。</FONT></P>",
69,画影,3,1,3,,9,1,1,1,1,1,0,0,1,,,,24000,,,,,,,97,64&120,,,1.1,50,,10,,,,,,,,,80,150,80,,,168,326,,,2,1,pic_w_hjh_09,,shuanghuandaoguang,w_hjh_f_09,1&w_hjh_f_09&w_hjh_m_09;1&w_hjh_f_09&w_hjh_m_09;1&w_hjh_f_09_01&w_hjh_m_09_01;1&w_hjh_f_09_01&w_hjh_m_09_01;1&w_hjh_f_09_02&w_hjh_m_09_02;1&w_hjh_f_09_02&w_hjh_m_09_02;1&w_hjh_f_09_02&w_hjh_m_09_02;1&w_hjh_f_09_03&w_hjh_m_09_03;1&w_hjh_f_09_03&w_hjh_m_09_03;1&w_hjh_f_09_03&w_hjh_m_09_03;1&w_hjh_f_09_04&w_hjh_m_09_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">环为笔，风为卷，舞动之处，残影如画。此环乃蜀山玄铁密制而成，实乃凡间少有之物。</FONT></P>",
70,云蝶,3,1,3,,10,1,1,1,1,1,0,0,1,,,,32000,,,,,,,108,71&132,,,1.1,50,,10,,,,,,,,,90,150,90,,,188,366,,,2,1,pic_w_hjh_10,,shuanghuandaoguang,w_hjh_f_10,1&w_hjh_f_10&w_hjh_m_10;1&w_hjh_f_10&w_hjh_m_10;1&w_hjh_f_10_01&w_hjh_m_10_01;1&w_hjh_f_10_01&w_hjh_m_10_01;1&w_hjh_f_10_02&w_hjh_m_10_02;1&w_hjh_f_10_02&w_hjh_m_10_02;1&w_hjh_f_10_02&w_hjh_m_10_02;1&w_hjh_f_10_03&w_hjh_m_10_03;1&w_hjh_f_10_03&w_hjh_m_10_03;1&w_hjh_f_10_03&w_hjh_m_10_03;1&w_hjh_f_10_04&w_hjh_m_10_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">小小彩蝶，也可傲游云端，真乃天下奇观。云蝶乃七彩仙蝶幻化而成，真乃“云蝶本天成，妙手偶得之”。</FONT></P>",
71,流星,3,1,3,,11,1,1,1,1,1,0,0,1,,,,48000,,,,,,,119,78&144,,,1.1,50,,10,,,,,,,,,100,150,100,,,208,406,,,2,1,pic_w_hjh_11,,shuanghuandaoguang,w_hjh_f_11,1&w_hjh_f_11&w_hjh_m_11;1&w_hjh_f_11&w_hjh_m_11;1&w_hjh_f_11_01&w_hjh_m_11_01;1&w_hjh_f_11_01&w_hjh_m_11_01;1&w_hjh_f_11_02&w_hjh_m_11_02;1&w_hjh_f_11_02&w_hjh_m_11_02;1&w_hjh_f_11_02&w_hjh_m_11_02;1&w_hjh_f_11_03&w_hjh_m_11_03;1&w_hjh_f_11_03&w_hjh_m_11_03;1&w_hjh_f_11_03&w_hjh_m_11_03;1&w_hjh_f_11_04&w_hjh_m_11_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">环身由天降的玄铁与天山脚下的玄石灵气波动融会贯通之后所制。天地之间，万物与其相比，光华尽失。</FONT></P>",
81,裂甲,5,1,1,,1,1,1,1,1,1,0,0,1,,,,100,,,,,,,9,21&26,,,0.75,60,,10,,,,,,,,,1,150,1,,10,10,,,,1,1,pic_w_wtj_01,,,w_wtj_f_01,1&w_wtj_f_01&w_wtj_m_01;1&w_wtj_f_01&w_wtj_m_01;1&w_wtj_f_01_01&w_wtj_m_01_01;1&w_wtj_f_01_01&w_wtj_m_01_01;1&w_wtj_f_01_02&w_wtj_m_01_02;1&w_wtj_f_01_02&w_wtj_m_01_02;1&w_wtj_f_01_02&w_wtj_m_01_02;1&w_wtj_f_01_03&w_wtj_m_01_03;1&w_wtj_f_01_03&w_wtj_m_01_03;1&w_wtj_f_01_03&w_wtj_m_01_03;1&w_wtj_f_01_04&w_wtj_m_01_04;,,Click_t3.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">裂甲之斧非浪得虚名，铁甲若吃其一记重击，必当拦腰折断开来。</FONT></P>",
82,龙吟,5,1,1,,2,1,1,1,1,1,0,0,1,,,,200,,,,,,,17,31&38,,,0.75,60,,10,,,,,,,,,10,150,10,,46,28,,,,1,1,pic_w_wtj_02,,,w_wtj_f_02,1&w_wtj_f_02&w_wtj_m_02;1&w_wtj_f_02&w_wtj_m_02;1&w_wtj_f_02_01&w_wtj_m_02_01;1&w_wtj_f_02_01&w_wtj_m_02_01;1&w_wtj_f_02_02&w_wtj_m_02_02;1&w_wtj_f_02_02&w_wtj_m_02_02;1&w_wtj_f_02_02&w_wtj_m_02_02;1&w_wtj_f_02_03&w_wtj_m_02_03;1&w_wtj_f_02_03&w_wtj_m_02_03;1&w_wtj_f_02_03&w_wtj_m_02_03;1&w_wtj_f_02_04&w_wtj_m_02_04;,,Click_t3.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">又名紫龙斧，商之祖汤出游遇吊睛恶虎，性命危矣，忽东来紫气震退恶虎，汤近看原是一柄紫龙神斧。</FONT></P>",
83,炙阳,5,1,1,,3,1,1,1,1,1,0,0,1,,,,400,,,,,,,26,42&51,,,0.75,60,,10,,,,,,,,,20,150,20,,86,48,,,,1,1,pic_w_wtj_03,,,w_wtj_f_03,1&w_wtj_f_03&w_wtj_m_03;1&w_wtj_f_03&w_wtj_m_03;1&w_wtj_f_03_01&w_wtj_m_03_01;1&w_wtj_f_03_01&w_wtj_m_03_01;1&w_wtj_f_03_02&w_wtj_m_03_02;1&w_wtj_f_03_02&w_wtj_m_03_02;1&w_wtj_f_03_02&w_wtj_m_03_02;1&w_wtj_f_03_03&w_wtj_m_03_03;1&w_wtj_f_03_03&w_wtj_m_03_03;1&w_wtj_f_03_03&w_wtj_m_03_03;1&w_wtj_f_03_04&w_wtj_m_03_04;,,Click_t3.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">炙阳石乃火元凝聚而成，生长于极炎之火山岩口，愈是久经炎炼，愈具神力。其烈火之性，因此得名炙阳斧。</FONT></P>",
84,鹤鸣,5,1,1,,4,1,1,1,1,1,0,0,1,,,,1200,,,,,,,35,52&64,,,0.75,60,,10,,,,,,,,,30,150,30,,126,68,,,,1,1,pic_w_wtj_04,,,w_wtj_f_04,1&w_wtj_f_04&w_wtj_m_04;1&w_wtj_f_04&w_wtj_m_04;1&w_wtj_f_04_01&w_wtj_m_04_01;1&w_wtj_f_04_01&w_wtj_m_04_01;1&w_wtj_f_04_02&w_wtj_m_04_02;1&w_wtj_f_04_02&w_wtj_m_04_02;1&w_wtj_f_04_02&w_wtj_m_04_02;1&w_wtj_f_04_03&w_wtj_m_04_03;1&w_wtj_f_04_03&w_wtj_m_04_03;1&w_wtj_f_04_03&w_wtj_m_04_03;1&w_wtj_f_04_04&w_wtj_m_04_04;,,Click_t3.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">鹤鸣于九皋，其声闻于野，因此得名，挥之鹤鸣神鬼俱惊。</FONT></P>",
85,天惊,5,1,1,,5,1,1,1,1,1,0,0,1,,,,8000,,,,,,,44,63&77,,,0.75,60,,10,,,,,,,,,40,150,40,,166,88,,,,1,1,pic_w_wtj_05,,,w_wtj_f_05,1&w_wtj_f_05&w_wtj_m_05;1&w_wtj_f_05&w_wtj_m_05;1&w_wtj_f_05_01&w_wtj_m_05_01;1&w_wtj_f_05_01&w_wtj_m_05_01;1&w_wtj_f_05_02&w_wtj_m_05_02;1&w_wtj_f_05_02&w_wtj_m_05_02;1&w_wtj_f_05_02&w_wtj_m_05_02;1&w_wtj_f_05_03&w_wtj_m_05_03;1&w_wtj_f_05_03&w_wtj_m_05_03;1&w_wtj_f_05_03&w_wtj_m_05_03;1&w_wtj_f_05_04&w_wtj_m_05_04;,,Click_t3.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">此斧乃由仙山极难得之玄铁炼化而成，戟身沉而黑，挥之则剑气如虹，其势似要石破天惊，故名“天惊”。</FONT></P>",
86,巽雷,5,1,1,,6,1,1,1,1,1,0,0,1,,,,12000,,,,,,,53,74&91,,,0.75,60,,10,,,,,,,,,50,150,50,,206,108,,,,1,1,pic_w_wtj_06,,,w_wtj_f_06,1&w_wtj_f_06&w_wtj_m_06;1&w_wtj_f_06&w_wtj_m_06;1&w_wtj_f_06_01&w_wtj_m_06_01;1&w_wtj_f_06_01&w_wtj_m_06_01;1&w_wtj_f_06_02&w_wtj_m_06_02;1&w_wtj_f_06_02&w_wtj_m_06_02;1&w_wtj_f_06_02&w_wtj_m_06_02;1&w_wtj_f_06_03&w_wtj_m_06_03;1&w_wtj_f_06_03&w_wtj_m_06_03;1&w_wtj_f_06_03&w_wtj_m_06_03;1&w_wtj_f_06_04&w_wtj_m_06_04;,,Click_t3.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">南山多雷雨，多有雷击。往视之，原来是一引雷之石，以此石炼制为戟。非达一定修为者，难于驾驭。</FONT></P>",
87,嗜魂魔斧,5,1,1,,7,1,1,1,1,1,0,0,1,,,,16000,,,,,,,62,85&104,,,0.75,60,,10,,,,,,,,,60,150,60,,246,128,,,,1,1,pic_w_wtj_07,,,w_wtj_f_07,1&w_wtj_f_07&w_wtj_m_07;1&w_wtj_f_07&w_wtj_m_07;1&w_wtj_f_07_01&w_wtj_m_07_01;1&w_wtj_f_07_01&w_wtj_m_07_01;1&w_wtj_f_07_02&w_wtj_m_07_02;1&w_wtj_f_07_02&w_wtj_m_07_02;1&w_wtj_f_07_02&w_wtj_m_07_02;1&w_wtj_f_07_03&w_wtj_m_07_03;1&w_wtj_f_07_03&w_wtj_m_07_03;1&w_wtj_f_07_03&w_wtj_m_07_03;1&w_wtj_f_07_04&w_wtj_m_07_04;,,Click_t3.wav,,,100,,,,,,,,,,,,,0,,,,,,,1,,"<P><FONT color=""#88aadd"">相传此斧邪恶异常，以嗜持有之人魂魄为生。</FONT></P>",
